DateTime,AddedIPs,RemovedIPs
1612620006,1,1
1612623605,0,1
1612648808,2,1
1612656010,1,0
1612659606,0,1
1612663209,0,1
1612674008,0,1
1612684831,0,2
1612692031,1,0
1612720808,0,2
1612738805,0,1
1612746033,2,0
1612753207,1,0
1612764005,1,0
1612771206,0,1
1612782031,0,1
1612800033,0,1
1612818006,1,0
1612821607,0,1
1612828830,1,0
1612843227,1,0
1612846809,1,0
1612850406,0,1
1612864833,0,1
1612882829,1,0
1612904438,1,0
1612908005,1,0
1612915214,1,1
1612922407,1,1
1612936805,1,0
1612944036,1,1
1612969233,0,1
1612972813,1,0
1612983631,0,1
1613008830,0,1
1613034009,0,1
1613044830,1,0
1613048434,0,1
1613052012,0,1
1613059210,1,0
1613070005,1,0
1613073610,1,0
1613080807,3,0
1613084406,1,1
1613088007,3,1
1613091607,4,0
1613095209,2,1
1613098830,1,0
1613106006,1,1
1613109611,1,0
1613145607,1,0
1613149215,1,1
1613152830,0,1
1613156408,0,1
1613181605,1,0
1613188830,0,1
1613192413,0,1
1613203214,0,1
1613206819,0,2
1613217608,0,2
1613224814,0,1
1613242820,0,1
1613250008,0,1
1613253605,1,2
1613264406,3,0
1613268030,2,0
1613282421,0,1
1613289630,0,1
1613296807,0,1
1613307637,0,1
1613318406,1,0
1613325606,1,2
1613336406,0,1
1613340011,2,0
1613350832,0,1
1613365206,1,0
1613372434,0,1
1613401206,1,0
1613404836,0,1
1613419226,0,1
1613422814,0,1
1613433631,0,1
1613462425,1,1
1613466026,1,0
1613484037,1,1
1613498419,0,3
1613505605,0,1
1613509209,0,1
1613520006,0,1
1613527207,0,1
1613541617,0,2
1613545229,1,0
1613552432,3,0
1613574008,0,1
1613577605,0,1
1613581207,1,0
1613584832,0,1
1613592006,1,1
1613606411,1,0
1613649607,0,2
1613664010,2,0
1613671212,1,0
1613674831,0,1
1613678413,0,1
1613696410,0,1
1613710831,0,2
1613718021,0,2
1613721614,0,1
1613725208,0,1
1613728806,0,4
1613732434,0,2
1613736012,0,3
1613739612,0,1
1613750410,1,1
1613754006,0,1
1613822411,1,0
1613826007,1,0
1613836832,1,0
1613840409,1,0
1613862033,1,0
1613865612,0,3
1613872821,1,2
1613883622,1,0
1613901619,1,0
1613923220,0,1
1613955641,0,1
1613970018,0,2
1614016834,0,1
1614024031,0,1
