DateTime,Entries,UniqueIPs
1612371520,1299,1669
1612376143,1300,1670
1612380740,1302,1672
1612390010,1304,1674
1612399429,1307,1677
1612408988,1314,1684
1612418314,1315,1685
1612422944,1316,1686
1612439506,1299,1711
1612449105,1300,1712
1612453772,1301,1713
1612458342,1302,1714
1612463142,1304,1716
1612662190,1239,1659
1612668735,1242,1662
1612677406,1244,1664
1612681759,1246,1666
1612690488,1247,1667
1612694498,1145,1557
1612698856,1146,1558
1612707698,1148,1560
1612716542,1150,1562
1612720871,1151,1563
1612725279,1152,1564
1612734086,1155,1567
1612742773,1156,1568
1612747142,1157,1569
1612753922,1160,1572
1612762721,1161,1573
1612771525,1163,1575
1612789210,1166,1578
1612793621,1168,1580
1612797866,1182,1605
1612802323,1180,1606
1612809719,1182,1608
1612818696,1184,1610
1612830086,1187,1614
1612838899,1192,1619
1612847952,1193,1620
1612860372,1194,1621
1612864892,1213,1640
1612874078,1223,1650
1612883171,1225,1652
1612891469,1226,1653
1612896079,1199,1625
1612913942,1200,1626
1612923202,1204,1630
1612927630,1208,1634
1612931847,1210,1636
1612938798,1213,1639
1612950074,1214,1640
1612954642,1215,1641
1612970362,1217,1643
1612975181,1218,1644
1612984106,1219,1645
1612992942,1221,1647
1613009771,1223,1649
1613020864,1225,1651
1613025308,1226,1652
1613034008,1227,1653
1613040950,1229,1655
1613049626,1230,1656
1613053939,1231,1657
1613058316,1233,1659
1613066968,1234,1660
1613071405,1235,1661
1613084446,1033,1452
1613093338,1034,1453
1613097698,1037,1456
1613104487,1038,1457
1613113470,1039,1458
1613117840,1040,1459
1613122397,1045,1464
1613140286,1047,1466
1613149027,1048,1467
1613157782,1050,1469
1613170248,1051,1470
1613200495,1052,1471
1613213556,1053,1472
1613217908,1055,1474
1613229018,1056,1475
1613237699,1058,1477
1613246632,1059,1478
1613255626,1080,1507
1613260041,1080,1509
1613264496,1082,1511
1613273554,1085,1514
1613287272,1089,1518
1613301026,1090,1519
1613309933,1091,1520
1613327621,1092,1521
1613345144,1097,1526
1613354004,1099,1528
1613362891,1100,1529
1613367551,1101,1530
1613372033,1103,1532
1613385142,1104,1534
1613389909,1106,1536
1613405705,1107,1537
1613414730,1108,1538
1613419210,1109,1539
1613432706,1109,1540
1613437140,1110,1541
1613459508,1134,1575
1613464062,1135,1577
1613468662,1139,1581
1613473631,1140,1582
1613489435,1141,1583
1613498563,1143,1585
1613503417,1145,1587
1613514672,1146,1588
1613518901,1147,1589
1613523468,1149,1591
1613528026,1150,1592
1613532604,1152,1594
1613541610,1153,1595
1613546178,1154,1596
1613555309,1155,1597
1613573217,1157,1599
1613582320,1160,1602
1613587156,1162,1604
1613598264,1163,1605
1613602643,1164,1606
1613619498,1170,1613
1613628297,1177,1620
1613632754,1178,1621
1613637153,1179,1622
1613645841,1181,1625
1613663258,1182,1626
1613752613,1186,1630
1613761004,1189,1633
1613779898,1193,1637
1613796399,1194,1638
1613804895,1196,1640
1613813048,1202,1648
1613821448,1204,1651
1613825521,1205,1652
1613829880,1206,1653
1613840465,1207,1654
1613848708,1208,1655
1613861252,1209,1656
1613867804,1210,1657
1613876061,1205,1658
1613884354,1206,1659
1613892756,1207,1660
1613904384,1208,1661
1613912893,1209,1662
1613920964,1211,1666
1613937285,1214,1669
1613945582,1216,1671
1613950038,1217,1672
1613956308,1219,1674
1613969522,1249,1726
1613973813,1250,1727
1613978152,1252,1732
1613982520,1253,1733
1613997961,1254,1734
1614006632,1255,1735
1614019782,1256,1736
1614024115,1257,1737
1614032780,1259,1739
1614043378,1261,1741
1614051559,1263,1743
1614055661,1264,1744
1614059771,1265,1745
1614063874,1267,1747
1614072102,1268,1748
1614076220,1271,1751
1614084439,1272,1752
1614092848,1274,1754
1614105811,1277,1757
1614113943,1279,1759
1614122084,1280,1760
1614134286,1280,1761
1614138354,1282,1763
1614146504,1284,1765
1614154921,1285,1766
1614158993,1286,1767
1614163081,1287,1768
1614187548,1288,1769
1614191619,1291,1772
1614204572,1292,1773
1614212658,1295,1776
1614220641,1297,1778
1614224944,1298,1780
1614233040,1300,1782
1614241161,1302,1784
1614245191,1303,1785
1614249172,1304,1786
1614261417,1305,1787
1614273640,1094,1553
1614277750,1098,1557
1614285979,1100,1559
1614301434,1102,1561
1614309880,1050,1489
1614313967,1051,1490
1614318060,1054,1493
1614322334,1055,1494
1614342875,1057,1496
1614363860,1059,1498
1614368041,1060,1499
1614378592,1063,1502
1614382670,1064,1503
1614385992,1065,1504
1614398274,1066,1505
1614425162,1067,1506
1614429226,1068,1507
1614438113,1070,1509
1614450064,1073,1512
1614466534,1074,1513
1614474689,1075,1514
1614482782,1076,1515
1614490975,1077,1516
1614499185,1082,1521
1614503426,1083,1522
1614515485,1085,1524
1614522861,1086,1525
1614534832,1089,1528
1614538939,1090,1529
1614551344,1092,1531
1614567858,1093,1532
1614576111,1096,1535
1614580239,1098,1537
1614682017,1114,1559
1614690663,1117,1562
1614703096,1118,1563
1614706798,1119,1564
1614710947,1121,1566
1614715156,1122,1567
1614719265,1123,1568
1614723424,1124,1569
1614727572,1125,1570
1614739775,1126,1571
1614749253,1128,1573
1614753386,1129,1574
1614757497,1130,1575
1614773916,1131,1576
1614777979,1132,1577
1614783789,1137,1582
1614798522,1139,1584
1614809138,1141,1586
1614813235,1142,1587
1614817389,1147,1592
1614825658,1153,1598
1615018681,1169,1616
1615022792,1176,1624
1615026957,1177,1625
1615043560,1179,1627
1615054224,1182,1630
1615062489,1183,1631
1615073135,1185,1634
1615081662,1187,1636
1615089917,1189,1638
1615094327,1190,1639
1615098696,1192,1641
1615107098,1194,1643
1615111233,1195,1644
1615115378,1197,1646
1615123521,1198,1647
1615140442,1202,1651
1615149017,1203,1652
1615157381,1204,1653
1615165740,1205,1654
1615174113,1206,1655
1615178274,1208,1657
1615189071,950,1354
1615193393,952,1356
1615197545,953,1357
1615201705,954,1358
1615206034,955,1359
1615216963,956,1360
1615227945,958,1362
1615244724,962,1366
1615253087,964,1368
1615261442,968,1372
1615280049,969,1373
1615284226,970,1374
1615288411,971,1375
1615292642,972,1376
1615300990,973,1377
1615309183,975,1379
1615317625,978,1382
1615329767,981,1385
1615337864,983,1387
1615345920,984,1388
1615365676,986,1390
1615373726,987,1391
1615385838,980,1384
1615389823,967,1359
1615393676,969,1361
1615400081,970,1362
1615408152,971,1363
1615415424,972,1364
1615419430,973,1365
1615433023,973,1366
1615437004,970,1363
1615441072,971,1364
1615456967,972,1365
1615461221,974,1367
1615477384,976,1369
1615485506,977,1371
1615493692,978,1372
1615501819,980,1374
1615518181,983,1377
1615526620,984,1378
1615530712,985,1379
1615542973,986,1380
1615551115,987,1381
1615559102,988,1382
1615563159,989,1383
1615579427,991,1385
1615587613,992,1386
1615591673,993,1387
1615595971,994,1388
1615602150,995,1389
1615606225,996,1390
1615614191,997,1391
1615626654,947,1340
1615638997,948,1341
1615649653,951,1344
1615712993,952,1345
1615715900,957,1351
1615720209,960,1354
1615734805,961,1355
1615743007,962,1356
1615751168,963,1357
1615759398,967,1361
1615763491,968,1362
1615771560,969,1363
1615782171,971,1365
1615786270,972,1366
1615792830,977,1371
1615809376,978,1372
1615817613,979,1373
1615826125,981,1375
1615842279,983,1377
1615850251,986,1380
1615858208,987,1381
1615866206,989,1383
1615874197,990,1384
1615892576,992,1386
1615912872,993,1387
1615924833,994,1388
1615936576,995,1389
1615942934,996,1390
1615950774,997,1391
1615966587,998,1392
1615974461,1000,1394
1615982424,1002,1396
1616000471,1003,1397
1616019835,1004,1398
1616027609,1005,1399
1616035484,1007,1401
