DateTime,AddedIPs,RemovedIPs
1599530421,1,0
1599547521,1,0
1599564620,1,0
1599575120,1,0
1599652219,1,0
1599709219,1,0
1599733520,1,0
1599798318,1,0
1599823819,1,0
1599842719,1,0
1599886220,1,0
1599905420,0,15
1599963020,3,0
1599963920,1,0
1600061419,0,1
1600080019,1,0
1600084220,1,0
1600137020,0,1
1600149622,1,0
1600165519,1,0
1600178719,1,0
1600209621,0,24
1600320321,1,0
1600403118,1,0
1600421118,1,0
1600524619,1,0
1600657521,1,0
1600680020,1,0
1600684519,1,0
1600738519,1,0
1600748123,1,0
1600763420,0,4
1600763718,0,8
1600773018,1,0
1600776319,1,0
1600806019,0,8
1600860018,1,0
1600860619,1,0
1600869918,1,0
1600872322,1,0
1600872620,1,0
1600947318,1,0
1600955120,1,0
1600962620,0,1
1601012118,1,0
1601042720,1,0
1601067020,26,0
1601173830,1,0
1601177724,7,0
1601209524,1,0
1601219725,1,0
1601275225,1,0
1601292326,1,0
1601296826,1,0
1601346924,1,0
1601372730,1,0
1601420425,1,0
1601432424,1,0
1601459128,1,0
1601534426,1,0
1601551227,1,0
1601556924,1,0
1601635526,1,0
1601638524,1,0
1601649625,0,1
1601718326,1,0
1601737226,1,0
1601774726,1,0
1601778924,0,1
1601816124,1,0
1601877027,1,0
1601889924,1,0
1601947525,1,0
1601969124,1,0
1601982326,2,0
1602051927,1,0
1602068728,1,0
1602140426,1,0
1602148225,1,0
1602177025,0,23
1602224128,1,0
1602238227,1,0
1602243324,1,0
1602303926,1,0
1602317425,1,0
1602391525,1,0
1602467724,1,0
1602476725,1,0
1602489024,1,0
1602522628,1,0
1602546327,0,1
1602547824,0,1
1602548727,1,0
1602552325,1,0
1602552924,2,0
1602558924,1,0
1602563126,1,0
1602590124,0,6
1602657625,1,0
1602735925,1,0
1602764128,1,0
1602822326,1,0
1602846029,1,0
1602912024,1,0
1602972625,1,0
1602978025,1,0
1603037131,1,0
1603140028,0,8
1603151428,4,0
1603159825,1,0
1603251931,1,0
1603284029,1,0
1603296331,1,0
1603428331,1,0
1603464027,1,0
1603515026,1,0
1603563327,0,6
1603620926,1,0
1603642531,1,0
1603690231,0,1
1603728930,1,0
1603772425,1,0
1603805430,1,0
1603826729,0,1
1603841431,0,1
1603870524,1,0
1603938025,1,0
1604028925,1,0
1604079029,1,0
1604079626,1,0
1604082631,1,0
1604083226,2,0
1604083526,2,0
1604094925,1,0
1604108726,1,0
1604125829,1,0
1604144125,1,0
1604213125,1,0
1604291724,1,0
1604377226,1,0
1604433925,132,0
1604459130,1,0
1604502626,0,7
1604552731,1,0
1604579725,1,0
1604631630,1,0
1604706924,1,0
1604719224,1,0
1604733625,1,0
1604807128,1,0
1604815226,1,0
1604889625,1,0
1604900125,1,0
1604919325,0,1
1604982329,1,0
1605006330,1,0
1605068128,1,0
1605153932,1,0
1605156626,1,0
1605182434,1,0
1605233429,1,0
1605270634,1,0
1605322830,1,0
1605376829,0,3
1605410429,1,0
1605492329,2,0
1605496228,1,0
1605501031,1,0
1605581726,1,0
1605631828,0,1
1605667229,1,0
1605697828,1,0
1605703831,1,0
1605751231,1,0
1605787235,0,1
1605791428,1,0
1605844231,1,0
1605844835,1,0
1605846028,0,1
1605930927,1,0
1605931232,1,0
1606053638,1,0
1606103729,1,0
1606113931,1,0
1606197029,1,0
1606273529,1,0
1606367130,1,0
1606392033,1,0
1606422029,1,0
1606568728,1,0
1606612530,1,0
1606647328,1,0
1606701631,1,0
1606743329,1,0
1606799132,1,0
1606850729,293,0
1606851033,100,0
1606877729,1,0
1606894829,1,0
1606912232,1,0
1606945230,246,0
1606954829,1,0
1606981231,1,0
1607067631,1,0
1607141730,1,0
1607143229,1,0
1607154032,1,0
1607234735,1,0
1607301931,0,1
1607310930,33,0
1607317533,1,0
1607320230,1,0
1607383230,1,0
1607384730,0,1
1607396733,1,0
1607406631,1,0
1607434529,1,0
1607493031,1,0
1607572529,1,0
1607645431,1,0
1607666128,1,0
1607693131,1,0
1607732729,0,1
1607828435,1,0
1607848233,1,0
1607903430,1,0
1607917531,1,0
1607935832,1,0
1607981432,0,1
1608015030,1,0
1608028231,1,0
1608051331,1,0
1608090031,1,0
1608175229,1,0
1608181830,1,0
1608184837,0,14
1608185135,0,12
1608213031,1,0
1608289830,1,0
1608291330,1,0
1608371728,0,1
1608392733,1,0
1608435033,1,0
1608446128,1,0
1608516331,1,0
1608525629,4,0
1608526833,8,0
1608550234,1,0
1608684030,1,0
1608696037,1,0
1608697832,1,0
1608775534,1,0
1608783032,1,0
1608807932,1,0
1608809131,1,0
1608839729,0,1
1608840038,1,0
1608870636,1,0
1608872734,1,0
1608896732,1,0
1608915030,1,0
1608953731,1,0
1609032635,1,0
1609033230,1,0
1609035930,1,0
1609037137,1,0
